name,founded_year,category_code,total_money_raised,deadpooled_year,num_offices,office_1_longitude,office_1_latitude,office_1_location,office_1_city,office_1_state_code,office_1_country_code,office_2_longitude,office_2_latitude,office_2_location,office_2_city,office_2_state_code,office_2_country_code,office_3_longitude,office_3_latitude,office_3_location,office_3_city,office_3_state_code,office_3_country_code,office_4_longitude,office_4_latitude,office_4_location,office_4_city,office_4_state_code,office_4_country_code,office_5_longitude,office_5_latitude,office_5_location,office_5_city,office_5_state_code,office_5_country_code,office_6_longitude,office_6_latitude,office_6_location,office_6_city,office_6_state_code,office_6_country_code,office_7_longitude,office_7_latitude,office_7_location,office_7_city,office_7_state_code,office_7_country_code,office_8_longitude,office_8_latitude,office_8_location,office_8_city,office_8_state_code,office_8_country_code,office_9_longitude,office_9_latitude,office_9_location,office_9_city,office_9_state_code,office_9_country_code,office_10_longitude,office_10_latitude,office_10_location,office_10_city,office_10_state_code,office_10_country_code,office_11_longitude,office_11_latitude,office_11_location,office_11_city,office_11_state_code,office_11_country_code,office_12_longitude,office_12_latitude,office_12_location,office_12_city,office_12_state_code,office_12_country_code,total_money_raised_currency,total_money_raised_USD
Idntiti,2007.0,advertising,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Musicreview,2006.0,games_video,0.0,,1,-6.371726,53.335773,"{'type': 'Point', 'coordinates': [-6.371726, 53.335773]}",dublin,,IRL,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TRImagination,2007.0,web,0.0,,1,-76.230531,36.817971,"{'type': 'Point', 'coordinates': [-76.230531, 36.817971]}",Chesapeake,VA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
iPhase Technologies,2000.0,network_hosting,0.0,,1,-90.429169,38.661099,"{'type': 'Point', 'coordinates': [-90.429169, 38.661099]}",CREVE COEUR,MO,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Startup District,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
dogancay,2006.0,web,0.0,,1,35.477456,38.72784,"{'type': 'Point', 'coordinates': [35.477456, 38.72784]}",Kayseri,,TUR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Denook,2008.0,games_video,0.0,,1,-80.432061,25.733027,"{'type': 'Point', 'coordinates': [-80.432061, 25.733027]}",Miami,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Fansoft Media,2002.0,web,0.0,,1,-89.367591,43.079324,"{'type': 'Point', 'coordinates': [-89.367591, 43.079324]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PlumChoice,2001.0,consulting,92000000.0,,1,-71.279966,42.542356,"{'type': 'Point', 'coordinates': [-71.279966, 42.542356]}",Billerica,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,92000000.0
Electric Pocket,,mobile,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Sports Fan Live,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Tubepopper,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Yellow Parachute,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Cartoon Network,,other,0.0,,1,-84.39403,33.783295,"{'type': 'Point', 'coordinates': [-84.39403, 33.783295]}",Atlanta,GA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FolderMaestro,,enterprise,0.0,,1,-73.100264,40.782735,"{'type': 'Point', 'coordinates': [-73.100264, 40.782735]}",Ronkonkoma,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Antstorm,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
RedTail Solutions,,web,0.0,,1,-121.261689,38.623451,"{'type': 'Point', 'coordinates': [-121.261689, 38.623451]}",Gold River,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Ingram Book Group,,other,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
SportsGenie,,games_video,0.0,,1,-118.2429,34.0522,"{'type': 'Point', 'coordinates': [-118.2429, 34.0522]}",Los Angeles,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Yuuguu,,web,1140000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1140000.0
Adjix,,web,0.0,,1,-117.266749,33.103252,"{'type': 'Point', 'coordinates': [-117.266749, 33.103252]}",Carlsbad,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PagSeguro,2007.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
AthensFlats,,advertising,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
AthensRoom,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
StayInAthens,2007.0,other,0.0,,1,23.737131,37.990428,"{'type': 'Point', 'coordinates': [23.737131, 37.990428]}",Athens,,GRC,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
HyperTEK Corporation,1981.0,ecommerce,0.0,,1,-83.136514,42.56349,"{'type': 'Point', 'coordinates': [-83.136514, 42.56349]}",Troy,MI,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Tony Bain Group,2004.0,software,0.0,,1,144.970823,-37.813339,"{'type': 'Point', 'coordinates': [144.970823, -37.813339]}",Melbourne,,AUS,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
One Season,2007.0,games_video,3750000.0,2010.0,1,-122.419204,37.775196,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,3750000.0
Avaak,2004.0,mobile,17000000.0,,1,-117.201076,32.897274,"{'type': 'Point', 'coordinates': [-117.201076, 32.897274]}",San Diego,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,17000000.0
GPABook,2008.0,public_relations,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
WiredRed,1998.0,software,0.0,,2,-117.124214,32.84014,"{'type': 'Point', 'coordinates': [-117.124214, 32.84014]}",San Diego,CA,USA,-0.779497,50.833935,"{'type': 'Point', 'coordinates': [-0.779497, 50.833935]}",Chichester,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
wibokr,2007.0,software,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Spizeo,2007.0,network_hosting,0.0,,1,2.351817,48.846171,"{'type': 'Point', 'coordinates': [2.351817, 48.846171]}",Paris,,FRA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ShootandProof,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Inspirational Stores,,ecommerce,11500000.0,,1,2.350987,48.856667,"{'type': 'Point', 'coordinates': [2.350987, 48.856667]}",Paris,,FRA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,11500000.0
Mindjet,1995.0,software,15000000.0,,1,9.049981,50.095312,"{'type': 'Point', 'coordinates': [9.049981, 50.095312]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,15000000.0
Moveo,1987.0,advertising,0.0,,1,-87.958697,41.8499657,"{'type': 'Point', 'coordinates': [-87.958697, 41.8499657]}",Oakbrook Terrace,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PolygonsWild,2004.0,consulting,0.0,,1,-81.240869,28.588018,"{'type': 'Point', 'coordinates': [-81.240869, 28.588018]}",Orlando,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
800PBX,2007.0,public_relations,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
VooVeo,2008.0,games_video,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Widgadget,2008.0,advertising,0.0,,1,2.156538,41.392701,"{'type': 'Point', 'coordinates': [2.156538, 41.392701]}",Barcelona,,ESP,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Audizen,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
iKlax Media,2008.0,software,500000.0,,1,-1.5555799,43.4477272,"{'type': 'Point', 'coordinates': [-1.5555799, 43.4477272]}",BIDART,,FRA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,499500.0
Precise,2000.0,other,0.0,,2,-79.998427,40.438443,"{'type': 'Point', 'coordinates': [-79.998427, 40.438443]}",Pittsburgh,PA,USA,-75.387947,39.924056,"{'type': 'Point', 'coordinates': [-75.387947, 39.924056]}",Media,PA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Mother,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Acknowledgement,2003.0,,0.0,,1,-0.0740678,51.5183725,"{'type': 'Point', 'coordinates': [-0.0740678, 51.5183725]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
MyAgency,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
UpWorld,,other,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Reuters Real Estate,,real_estate,5000000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5000000.0
CREOpoint,2008.0,real_estate,0.0,,1,-73.956458,40.768618,"{'type': 'Point', 'coordinates': [-73.956458, 40.768618]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Koala Databank,2006.0,network_hosting,20000.0,2011.0,1,-117.748994,33.653342,"{'type': 'Point', 'coordinates': [-117.748994, 33.653342]}",Irvine,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,20000.0
Global Relay,1999.0,enterprise,0.0,,1,-73.982629,40.662332,"{'type': 'Point', 'coordinates': [-73.982629, 40.662332]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
PayLease,2003.0,ecommerce,0.0,,1,-117.1851,32.877483,"{'type': 'Point', 'coordinates': [-117.1851, 32.877483]}",San Diego,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Gumtree,2005.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Loquo,2002.0,web,0.0,,1,4.9175764,52.3490426,"{'type': 'Point', 'coordinates': [4.9175764, 52.3490426]}",Amsterdam,,NLD,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Baazee,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
EachNet,1999.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
CARad,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
SimplyBox,,software,1300000.0,,1,-121.932882,37.285154,"{'type': 'Point', 'coordinates': [-121.932882, 37.285154]}",Campbell,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1300000.0
TVLesson,2008.0,web,0.0,,1,-117.8771193,33.9266484,"{'type': 'Point', 'coordinates': [-117.8771193, 33.9266484]}",Brea,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Healism,2008.0,web,0.0,,3,101.707703,3.15021,"{'type': 'Point', 'coordinates': [101.707703, 3.15021]}",Kuala Lumpur,,MYS,-73.986951,40.756054,"{'type': 'Point', 'coordinates': [-73.986951, 40.756054]}",New York,NY,USA,2.350987,48.856667,"{'type': 'Point', 'coordinates': [2.350987, 48.856667]}",Paris,,FRA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Vengeo,2008.0,software,0.0,,1,-79.439315,43.678782,"{'type': 'Point', 'coordinates': [-79.439315, 43.678782]}",Toronto,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Papercheck,2001.0,consulting,0.0,,1,-122.4035368,37.7875973,"{'type': 'Point', 'coordinates': [-122.4035368, 37.7875973]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TutCast,2008.0,games_video,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Iceflow Studios,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ADEL Solutions,,software,0.0,,1,-73.639076,45.545447,"{'type': 'Point', 'coordinates': [-73.639076, 45.545447]}",Montreal,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Unitrove,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FanSpan,2008.0,web,0.0,,1,-122.682376,45.529907,"{'type': 'Point', 'coordinates': [-122.682376, 45.529907]}",Portland,OR,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Scala,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Cooler Planet,2007.0,cleantech,0.0,,1,-122.255536,47.5127049,"{'type': 'Point', 'coordinates': [-122.255536, 47.5127049]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Orange Line Media,,web,500000.0,2009.0,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,500000.0
PriceHub,2012.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Earthcomber,,mobile,0.0,,1,-87.818986,41.887695,"{'type': 'Point', 'coordinates': [-87.818986, 41.887695]}",River Forest,IL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Webcom,1996.0,enterprise,16000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,15984.0
iTouchPoint,,software,0.0,,1,-74.220852,40.390472,"{'type': 'Point', 'coordinates': [-74.220852, 40.390472]}",Aberdeen,NJ,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Rhythmx,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
IGG Software,2003.0,software,0.0,,1,-72.544144,43.031269,"{'type': 'Point', 'coordinates': [-72.544144, 43.031269]}",Putney,VT,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
?What If!,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
DigitalGlobe,1992.0,other,0.0,,6,-105.102516,40.163937,"{'type': 'Point', 'coordinates': [-105.102516, 40.163937]}",Longmont,CO,USA,-77.024055,38.892091,"{'type': 'Point', 'coordinates': [-77.024055, 38.892091]}",Washington,DC,USA,-71.05781,42.35892,"{'type': 'Point', 'coordinates': [-71.05781, 42.35892]}",Boston,MA,USA,-112.073821,33.448263,"{'type': 'Point', 'coordinates': [-112.073821, 33.448263]}",Phoenix,AZ,USA,-122.064322,37.906257,"{'type': 'Point', 'coordinates': [-122.064322, 37.906257]}",Walnut Creek,,USA,103.849962,1.289407,"{'type': 'Point', 'coordinates': [103.849962, 1.289407]}",Singapore,,CHN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
NessDex,2008.0,web,0.0,,1,19.026118,47.420458,"{'type': 'Point', 'coordinates': [19.026118, 47.420458]}",Budapest,,HUN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Art2Digital InterMedia,2005.0,advertising,0.0,,1,9.7068455,49.5677645,"{'type': 'Point', 'coordinates': [9.7068455, 49.5677645]}",K̦nigshofen,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Artiklz,2008.0,search,0.0,,1,-117.851028,33.684782,"{'type': 'Point', 'coordinates': [-117.851028, 33.684782]}",Irvine,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Fusion Creative Studios,2006.0,games_video,0.0,,1,-72.768842,41.303696,"{'type': 'Point', 'coordinates': [-72.768842, 41.303696]}",Branford,CT,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Reframe It,2007.0,web,3180000.0,,1,-122.400591,37.782163,"{'type': 'Point', 'coordinates': [-122.400591, 37.782163]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,3180000.0
Berrystore,,mobile,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
DrPix,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Sailthru,2008.0,public_relations,48000000.0,,1,-74.008159,40.738143,"{'type': 'Point', 'coordinates': [-74.008159, 40.738143]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,48000000.0
Newber,,mobile,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
cligs,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Kodak Mobile,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Silicon Graphics,,network_hosting,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Digital Pond,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
CSS Rainbow,2008.0,ecommerce,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
"Mozaik, LLC",,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Propzy,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
